AIRLINE,FL_DATE,DEP_DELAY
American Airlines Inc.,2022-09-12,15.261224489795918
American Airlines Inc.,2022-09-13,8.983402489626556
American Airlines Inc.,2022-09-14,7.9132420091324205
American Airlines Inc.,2022-09-15,7.2518518518518515
American Airlines Inc.,2022-09-16,17.066390041493776
American Airlines Inc.,2022-09-17,4.900473933649289
American Airlines Inc.,2022-09-18,9.167272727272728
American Airlines Inc.,2022-09-19,9.63265306122449
American Airlines Inc.,2022-09-20,5.132275132275132
American Airlines Inc.,2022-09-21,14.931372549019608
American Airlines Inc.,2022-09-22,26.193548387096776
American Airlines Inc.,2022-09-23,17.129166666666666
American Airlines Inc.,2022-09-24,13.755760368663594
American Airlines Inc.,2022-09-25,6.631578947368421
American Airlines Inc.,2022-09-26,7.536
American Airlines Inc.,2022-09-27,6.3
American Airlines Inc.,2022-09-28,5.328828828828829
American Airlines Inc.,2022-09-29,4.3229571984435795
American Airlines Inc.,2022-09-30,8.869402985074627
American Airlines Inc.,2022-10-01,11.983402489626556
American Airlines Inc.,2022-10-02,10.735849056603774
American Airlines Inc.,2022-10-03,8.934931506849315
American Airlines Inc.,2022-10-04,11.200836820083682
American Airlines Inc.,2022-10-05,10.330275229357799
American Airlines Inc.,2022-10-06,7.268939393939394
American Airlines Inc.,2022-10-07,7.047430830039525
American Airlines Inc.,2022-10-08,8.645833333333334
American Airlines Inc.,2022-10-09,9.080459770114942
American Airlines Inc.,2022-10-10,12.195219123505977
American Airlines Inc.,2022-10-11,10.489711934156379
American Airlines Inc.,2022-10-12,14.530303030303031
American Airlines Inc.,2022-10-13,25.431159420289855
American Airlines Inc.,2022-10-14,16.683636363636364
American Airlines Inc.,2022-10-15,17.340425531914892
American Airlines Inc.,2022-10-16,9.783216783216783
American Airlines Inc.,2022-10-17,5.430232558139535
American Airlines Inc.,2022-10-18,20.77734375
American Airlines Inc.,2022-10-19,9.090909090909092
American Airlines Inc.,2022-10-20,6.44
American Airlines Inc.,2022-10-21,14.882845188284518
American Airlines Inc.,2022-10-22,7.8008474576271185
American Airlines Inc.,2022-10-23,9.220640569395018
American Airlines Inc.,2022-10-24,24.46887966804979
American Airlines Inc.,2022-10-25,21.991869918699187
American Airlines Inc.,2022-10-26,10.39655172413793
American Airlines Inc.,2022-10-27,11.224137931034482
American Airlines Inc.,2022-10-28,22.19607843137255
American Airlines Inc.,2022-10-29,8.63888888888889
American Airlines Inc.,2022-10-30,4.133333333333334
American Airlines Inc.,2022-10-31,0.4835680751173709
American Airlines Inc.,2022-11-01,9.503703703703703
American Airlines Inc.,2022-11-02,6.836575875486381
American Airlines Inc.,2022-11-03,0.9060150375939849
American Airlines Inc.,2022-11-04,18.41444866920152
American Airlines Inc.,2022-11-05,19.274418604651164
American Airlines Inc.,2022-11-06,15.715827338129497
American Airlines Inc.,2022-11-07,14.642570281124499
American Airlines Inc.,2022-11-08,3.8055555555555554
American Airlines Inc.,2022-11-09,3.4723247232472323
American Airlines Inc.,2022-11-10,16.57039711191336
American Airlines Inc.,2022-11-11,29.821576763485478
American Airlines Inc.,2022-11-12,10.012396694214877
American Airlines Inc.,2022-11-13,10.904942965779467
American Airlines Inc.,2022-11-14,9.862903225806452
American Airlines Inc.,2022-11-15,8.640316205533598
American Airlines Inc.,2022-11-16,12.086614173228346
American Airlines Inc.,2022-11-17,8.841328413284133
American Airlines Inc.,2022-11-18,10.015384615384615
American Airlines Inc.,2022-11-19,18.118518518518517
American Airlines Inc.,2022-11-20,24.3
American Airlines Inc.,2022-11-21,8.902040816326531
American Airlines Inc.,2022-11-22,11.146067415730338
American Airlines Inc.,2022-11-23,13.400778210116732
American Airlines Inc.,2022-11-24,1.0571428571428572
American Airlines Inc.,2022-11-25,2.3793103448275863
American Airlines Inc.,2022-11-26,8.76639344262295
American Airlines Inc.,2022-11-27,16.09124087591241
American Airlines Inc.,2022-11-28,7.920454545454546
American Airlines Inc.,2022-11-29,16.051383399209485
American Airlines Inc.,2022-11-30,15.38910505836576
American Airlines Inc.,2022-12-01,15.8714859437751
American Airlines Inc.,2022-12-02,5.178082191780822
American Airlines Inc.,2022-12-03,13.17004048582996
American Airlines Inc.,2022-12-04,14.391666666666667
American Airlines Inc.,2022-12-05,13.917322834645669
American Airlines Inc.,2022-12-06,3.516949152542373
American Airlines Inc.,2022-12-07,11.448
American Airlines Inc.,2022-12-08,8.284046692607005
American Airlines Inc.,2022-12-09,7.571428571428571
American Airlines Inc.,2022-12-10,14.295964125560538
American Airlines Inc.,2022-12-11,23.203125
American Airlines Inc.,2022-12-12,13.1875
American Airlines Inc.,2022-12-13,32.42168674698795
American Airlines Inc.,2022-12-14,22.693227091633467
American Airlines Inc.,2022-12-15,31.740458015267176
American Airlines Inc.,2022-12-16,29.02247191011236
American Airlines Inc.,2022-12-17,21.843373493975903
American Airlines Inc.,2022-12-18,22.22007722007722
American Airlines Inc.,2022-12-19,21.029739776951672
American Airlines Inc.,2022-12-20,11.851449275362318
American Airlines Inc.,2022-12-21,16.544117647058822
American Airlines Inc.,2022-12-22,41.357142857142854
American Airlines Inc.,2022-12-23,34.637630662020904
American Airlines Inc.,2022-12-24,35.51412429378531
American Airlines Inc.,2022-12-25,13.28780487804878
American Airlines Inc.,2022-12-26,30.8671875
American Airlines Inc.,2022-12-27,42.61434977578475
American Airlines Inc.,2022-12-28,27.2875
American Airlines Inc.,2022-12-29,27.0
American Airlines Inc.,2022-12-30,10.252918287937744
American Airlines Inc.,2022-12-31,13.206349206349206
American Airlines Inc.,2023-01-01,12.298319327731093
American Airlines Inc.,2023-01-02,28.37686567164179
American Airlines Inc.,2023-01-03,33.748971193415635
American Airlines Inc.,2023-01-04,33.34099616858238
American Airlines Inc.,2023-01-05,16.15948275862069
American Airlines Inc.,2023-01-06,3.743478260869565
American Airlines Inc.,2023-01-07,9.00497512437811
American Airlines Inc.,2023-01-08,7.423076923076923
American Airlines Inc.,2023-01-09,6.415686274509804
American Airlines Inc.,2023-01-10,4.698275862068965
American Airlines Inc.,2023-01-11,81.69291338582677
American Airlines Inc.,2023-01-12,19.047445255474454
American Airlines Inc.,2023-01-13,13.629213483146067
American Airlines Inc.,2023-01-14,8.858585858585858
American Airlines Inc.,2023-01-15,2.893162393162393
American Airlines Inc.,2023-01-16,8.104072398190045
American Airlines Inc.,2023-01-17,4.022388059701493
American Airlines Inc.,2023-01-18,6.564315352697095
American Airlines Inc.,2023-01-19,11.532319391634982
American Airlines Inc.,2023-01-20,6.7992277992278
American Airlines Inc.,2023-01-21,-1.4497816593886463
American Airlines Inc.,2023-01-22,6.32046332046332
American Airlines Inc.,2023-01-23,7.713740458015267
American Airlines Inc.,2023-01-24,6.735042735042735
American Airlines Inc.,2023-01-25,16.2421875
American Airlines Inc.,2023-01-26,5.6887966804979255
American Airlines Inc.,2023-01-27,12.614503816793894
American Airlines Inc.,2023-01-28,3.483050847457627
American Airlines Inc.,2023-01-29,7.901140684410646
American Airlines Inc.,2023-01-30,24.931623931623932
American Airlines Inc.,2023-01-31,17.290697674418606
American Airlines Inc.,2023-02-01,18.85169491525424
American Airlines Inc.,2023-02-02,19.154440154440156
American Airlines Inc.,2023-02-03,25.645756457564577
American Airlines Inc.,2023-02-04,16.91044776119403
American Airlines Inc.,2023-02-05,9.310483870967742
American Airlines Inc.,2023-02-06,6.207843137254902
American Airlines Inc.,2023-02-07,1.3375527426160339
American Airlines Inc.,2023-02-08,4.727642276422764
American Airlines Inc.,2023-02-09,15.835087719298246
American Airlines Inc.,2023-02-10,8.804597701149426
American Airlines Inc.,2023-02-11,14.788288288288289
American Airlines Inc.,2023-02-12,5.678966789667896
American Airlines Inc.,2023-02-13,6.024489795918368
American Airlines Inc.,2023-02-14,13.142857142857142
American Airlines Inc.,2023-02-15,4.147859922178989
American Airlines Inc.,2023-02-16,17.793893129770993
American Airlines Inc.,2023-02-17,18.230215827338128
American Airlines Inc.,2023-02-18,11.518518518518519
American Airlines Inc.,2023-02-19,7.622302158273381
American Airlines Inc.,2023-02-20,7.929530201342282
American Airlines Inc.,2023-02-21,13.656140350877193
American Airlines Inc.,2023-02-22,13.920152091254753
American Airlines Inc.,2023-02-23,18.674242424242426
American Airlines Inc.,2023-02-24,30.68320610687023
American Airlines Inc.,2023-02-25,11.67219917012448
American Airlines Inc.,2023-02-26,15.626459143968871
American Airlines Inc.,2023-02-27,14.217898832684824
American Airlines Inc.,2023-02-28,10.596296296296297
American Airlines Inc.,2023-03-01,16.753676470588236
American Airlines Inc.,2023-03-02,26.189591078066915
American Airlines Inc.,2023-03-03,13.85546875
American Airlines Inc.,2023-03-04,9.7578125
American Airlines Inc.,2023-03-05,21.41434262948207
American Airlines Inc.,2023-03-06,8.264822134387352
American Airlines Inc.,2023-03-07,3.2735042735042734
American Airlines Inc.,2023-03-08,6.669144981412639
American Airlines Inc.,2023-03-09,20.718213058419245
American Airlines Inc.,2023-03-10,22.80827067669173
American Airlines Inc.,2023-03-11,25.15289256198347
American Airlines Inc.,2023-03-12,21.305555555555557
American Airlines Inc.,2023-03-13,14.531007751937985
American Airlines Inc.,2023-03-14,17.40077821011673
American Airlines Inc.,2023-03-15,15.82832618025751
American Airlines Inc.,2023-03-16,24.58467741935484
American Airlines Inc.,2023-03-17,31.341666666666665
American Airlines Inc.,2023-03-18,11.893004115226338
American Airlines Inc.,2023-03-19,14.645390070921986
American Airlines Inc.,2023-03-20,12.274368231046932
American Airlines Inc.,2023-03-21,8.707112970711297
American Airlines Inc.,2023-03-22,10.140077821011673
American Airlines Inc.,2023-03-23,16.751004016064257
American Airlines Inc.,2023-03-24,36.66279069767442
American Airlines Inc.,2023-03-25,18.80590717299578
American Airlines Inc.,2023-03-26,34.41880341880342
American Airlines Inc.,2023-03-27,18.17557251908397
American Airlines Inc.,2023-03-28,9.151898734177216
American Airlines Inc.,2023-03-29,16.247967479674795
American Airlines Inc.,2023-03-30,17.17627118644068
American Airlines Inc.,2023-03-31,27.220216606498195
American Airlines Inc.,2023-04-01,25.301158301158303
American Airlines Inc.,2023-04-02,23.981884057971016
American Airlines Inc.,2023-04-03,20.568
American Airlines Inc.,2023-04-04,11.435897435897436
American Airlines Inc.,2023-04-05,27.003846153846155
American Airlines Inc.,2023-04-06,16.846715328467152
American Airlines Inc.,2023-04-07,15.306201550387597
American Airlines Inc.,2023-04-08,15.904761904761905
American Airlines Inc.,2023-04-09,10.069090909090908
American Airlines Inc.,2023-04-10,6.825
American Airlines Inc.,2023-04-11,7.277777777777778
American Airlines Inc.,2023-04-12,11.05179282868526
American Airlines Inc.,2023-04-13,11.145328719723183
American Airlines Inc.,2023-04-14,12.264150943396226
American Airlines Inc.,2023-04-15,18.303135888501743
American Airlines Inc.,2023-04-16,18.950943396226414
American Airlines Inc.,2023-04-17,20.20216606498195
American Airlines Inc.,2023-04-18,4.1646090534979425
American Airlines Inc.,2023-04-19,6.142292490118577
American Airlines Inc.,2023-04-20,20.738675958188153
American Airlines Inc.,2023-04-21,16.512915129151292
American Airlines Inc.,2023-04-22,22.3203125
American Airlines Inc.,2023-04-23,16.9967845659164
American Airlines Inc.,2023-04-24,19.55060728744939
American Airlines Inc.,2023-04-25,7.459558823529412
American Airlines Inc.,2023-04-26,27.595238095238095
American Airlines Inc.,2023-04-27,44.485074626865675
American Airlines Inc.,2023-04-28,30.090534979423868
American Airlines Inc.,2023-04-29,25.015748031496063
American Airlines Inc.,2023-04-30,35.955555555555556
American Airlines Inc.,2023-05-01,22.24418604651163
American Airlines Inc.,2023-05-02,12.108949416342412
American Airlines Inc.,2023-05-03,17.88888888888889
American Airlines Inc.,2023-05-04,15.583333333333334
American Airlines Inc.,2023-05-05,12.653710247349823
American Airlines Inc.,2023-05-06,7.429752066115703
American Airlines Inc.,2023-05-07,14.503623188405797
American Airlines Inc.,2023-05-08,16.78731343283582
American Airlines Inc.,2023-05-09,12.122881355932204
American Airlines Inc.,2023-05-10,6.555084745762712
American Airlines Inc.,2023-05-11,13.74910394265233
American Airlines Inc.,2023-05-12,18.20486111111111
American Airlines Inc.,2023-05-13,16.183673469387756
American Airlines Inc.,2023-05-14,22.014492753623188
American Airlines Inc.,2023-05-15,32.66044776119403
American Airlines Inc.,2023-05-16,21.63157894736842
American Airlines Inc.,2023-05-17,12.654545454545454
American Airlines Inc.,2023-05-18,24.306049822064058
American Airlines Inc.,2023-05-19,23.83941605839416
American Airlines Inc.,2023-05-20,17.029661016949152
American Airlines Inc.,2023-05-21,12.731884057971014
American Airlines Inc.,2023-05-22,21.349624060150376
American Airlines Inc.,2023-05-23,7.279352226720648
American Airlines Inc.,2023-05-24,16.695817490494296
American Airlines Inc.,2023-05-25,18.326923076923077
American Airlines Inc.,2023-05-26,20.607843137254903
American Airlines Inc.,2023-05-27,8.780952380952382
American Airlines Inc.,2023-05-28,18.327205882352942
American Airlines Inc.,2023-05-29,12.32258064516129
American Airlines Inc.,2023-05-30,19.661016949152543
American Airlines Inc.,2023-05-31,22.024734982332156
American Airlines Inc.,2023-06-01,18.6426116838488
American Airlines Inc.,2023-06-02,23.273809523809526
American Airlines Inc.,2023-06-03,42.791666666666664
American Airlines Inc.,2023-06-04,30.15867158671587
American Airlines Inc.,2023-06-05,10.064308681672026
American Airlines Inc.,2023-06-06,19.141129032258064
American Airlines Inc.,2023-06-07,10.507633587786259
American Airlines Inc.,2023-06-08,21.690140845070424
American Airlines Inc.,2023-06-09,13.876221498371336
American Airlines Inc.,2023-06-10,27.748091603053435
American Airlines Inc.,2023-06-11,25.20677966101695
American Airlines Inc.,2023-06-12,43.97115384615385
American Airlines Inc.,2023-06-13,27.50980392156863
American Airlines Inc.,2023-06-14,15.349019607843138
American Airlines Inc.,2023-06-15,29.876221498371336
American Airlines Inc.,2023-06-16,26.361538461538462
American Airlines Inc.,2023-06-17,28.344827586206897
American Airlines Inc.,2023-06-18,18.416370106761565
American Airlines Inc.,2023-06-19,28.83882783882784
American Airlines Inc.,2023-06-20,19.73469387755102
American Airlines Inc.,2023-06-21,40.05223880597015
American Airlines Inc.,2023-06-22,44.54347826086956
American Airlines Inc.,2023-06-23,37.610344827586204
American Airlines Inc.,2023-06-24,29.426829268292682
American Airlines Inc.,2023-06-25,30.966542750929367
American Airlines Inc.,2023-06-26,39.0565371024735
American Airlines Inc.,2023-06-27,21.918367346938776
American Airlines Inc.,2023-06-28,16.975609756097562
American Airlines Inc.,2023-06-29,28.03272727272727
American Airlines Inc.,2023-06-30,21.62589928057554
American Airlines Inc.,2023-07-01,35.58015267175573
American Airlines Inc.,2023-07-02,23.0
American Airlines Inc.,2023-07-03,9.426160337552743
American Airlines Inc.,2023-07-04,11.320512820512821
American Airlines Inc.,2023-07-05,18.854609929078013
American Airlines Inc.,2023-07-06,18.873846153846152
American Airlines Inc.,2023-07-07,29.62181818181818
American Airlines Inc.,2023-07-08,24.861344537815125
American Airlines Inc.,2023-07-09,40.78260869565217
American Airlines Inc.,2023-07-10,28.0
American Airlines Inc.,2023-07-11,33.10505836575876
American Airlines Inc.,2023-07-12,19.391304347826086
American Airlines Inc.,2023-07-13,13.021897810218977
American Airlines Inc.,2023-07-14,49.675496688741724
American Airlines Inc.,2023-07-15,38.596296296296295
American Airlines Inc.,2023-07-16,47.94565217391305
American Airlines Inc.,2023-07-17,42.094202898550726
American Airlines Inc.,2023-07-18,29.402654867256636
American Airlines Inc.,2023-07-19,30.485507246376812
American Airlines Inc.,2023-07-20,24.698245614035088
American Airlines Inc.,2023-07-21,37.391304347826086
American Airlines Inc.,2023-07-22,43.399293286219084
American Airlines Inc.,2023-07-23,34.95804195804196
American Airlines Inc.,2023-07-24,33.08856088560886
American Airlines Inc.,2023-07-25,40.28888888888889
American Airlines Inc.,2023-07-26,19.822299651567945
American Airlines Inc.,2023-07-27,30.99
American Airlines Inc.,2023-07-28,18.686507936507937
American Airlines Inc.,2023-07-29,36.22264150943396
American Airlines Inc.,2023-07-30,18.843636363636364
American Airlines Inc.,2023-07-31,33.17407407407408
American Airlines Inc.,2023-08-01,31.328358208955223
American Airlines Inc.,2023-08-02,7.988549618320611
American Airlines Inc.,2023-08-03,14.184426229508198
American Airlines Inc.,2023-08-04,22.284023668639055
American Airlines Inc.,2023-08-05,26.6937984496124
American Airlines Inc.,2023-08-06,41.49645390070922
American Airlines Inc.,2023-08-07,33.907407407407405
American Airlines Inc.,2023-08-08,21.34313725490196
American Airlines Inc.,2023-08-09,26.717171717171716
American Airlines Inc.,2023-08-10,38.347328244274806
American Airlines Inc.,2023-08-11,50.82295081967213
American Airlines Inc.,2023-08-12,37.87547169811321
American Airlines Inc.,2023-08-13,35.97810218978102
American Airlines Inc.,2023-08-14,34.981818181818184
American Airlines Inc.,2023-08-15,26.03971119133574
American Airlines Inc.,2023-08-16,9.352739726027398
American Airlines Inc.,2023-08-17,31.405109489051096
American Airlines Inc.,2023-08-18,22.20532319391635
American Airlines Inc.,2023-08-19,15.827338129496402
American Airlines Inc.,2023-08-20,27.596491228070175
American Airlines Inc.,2023-08-21,15.033088235294118
American Airlines Inc.,2023-08-22,11.202702702702704
American Airlines Inc.,2023-08-23,14.041353383458647
American Airlines Inc.,2023-08-24,14.907590759075907
American Airlines Inc.,2023-08-25,34.0
American Airlines Inc.,2023-08-26,14.41635687732342
American Airlines Inc.,2023-08-27,29.028169014084508
American Airlines Inc.,2023-08-28,18.134328358208954
American Airlines Inc.,2023-08-29,17.144927536231883
American Airlines Inc.,2023-08-30,10.786516853932584
American Airlines Inc.,2023-08-31,18.3476821192053
Delta Air Lines Inc.,2019-01-01,1.1989247311827957
Delta Air Lines Inc.,2019-01-02,3.6872427983539096
Delta Air Lines Inc.,2019-01-03,1.8959276018099547
Delta Air Lines Inc.,2019-01-04,-0.7440758293838863
Delta Air Lines Inc.,2019-01-05,1.633879781420765
Delta Air Lines Inc.,2019-01-06,6.502183406113537
Delta Air Lines Inc.,2019-01-07,0.9398496240601504
Delta Air Lines Inc.,2019-01-08,-0.09387755102040816
Delta Air Lines Inc.,2019-01-09,-1.514388489208633
Delta Air Lines Inc.,2019-01-10,3.0
Delta Air Lines Inc.,2019-01-11,2.714814814814815
Delta Air Lines Inc.,2019-01-12,-0.53
Delta Air Lines Inc.,2019-01-13,8.313807531380753
Delta Air Lines Inc.,2019-01-14,-0.17557251908396945
Delta Air Lines Inc.,2019-01-15,0.996268656716418
Delta Air Lines Inc.,2019-01-16,2.0701107011070112
Delta Air Lines Inc.,2019-01-17,6.206642066420664
Delta Air Lines Inc.,2019-01-18,6.08
Delta Air Lines Inc.,2019-01-19,4.529411764705882
Delta Air Lines Inc.,2019-01-20,9.643617021276595
Delta Air Lines Inc.,2019-01-21,16.951020408163266
Delta Air Lines Inc.,2019-01-22,15.00377358490566
Delta Air Lines Inc.,2019-01-23,17.570247933884296
Delta Air Lines Inc.,2019-01-24,22.45357142857143
Delta Air Lines Inc.,2019-01-25,7.248062015503876
Delta Air Lines Inc.,2019-01-26,0.52
Delta Air Lines Inc.,2019-01-27,9.736220472440944
Delta Air Lines Inc.,2019-01-28,9.453900709219859
Delta Air Lines Inc.,2019-01-29,1.3015267175572518
Delta Air Lines Inc.,2019-01-30,14.809701492537313
Delta Air Lines Inc.,2019-01-31,6.673992673992674
Delta Air Lines Inc.,2019-02-01,6.515570934256055
Delta Air Lines Inc.,2019-02-02,4.797687861271676
Delta Air Lines Inc.,2019-02-03,-1.5025641025641026
Delta Air Lines Inc.,2019-02-04,9.141818181818183
Delta Air Lines Inc.,2019-02-05,9.591240875912408
Delta Air Lines Inc.,2019-02-06,4.096899224806202
Delta Air Lines Inc.,2019-02-07,33.455555555555556
Delta Air Lines Inc.,2019-02-08,15.342307692307692
Delta Air Lines Inc.,2019-02-09,7.291891891891892
Delta Air Lines Inc.,2019-02-10,8.567099567099566
Delta Air Lines Inc.,2019-02-11,9.50188679245283
Delta Air Lines Inc.,2019-02-12,27.139705882352942
Delta Air Lines Inc.,2019-02-13,7.0355731225296445
Delta Air Lines Inc.,2019-02-14,7.176691729323308
Delta Air Lines Inc.,2019-02-15,4.707746478873239
Delta Air Lines Inc.,2019-02-16,4.017045454545454
Delta Air Lines Inc.,2019-02-17,6.2988505747126435
Delta Air Lines Inc.,2019-02-18,9.936395759717314
Delta Air Lines Inc.,2019-02-19,12.50199203187251
Delta Air Lines Inc.,2019-02-20,56.354330708661415
Delta Air Lines Inc.,2019-02-21,25.578512396694215
Delta Air Lines Inc.,2019-02-22,8.305841924398626
Delta Air Lines Inc.,2019-02-23,2.3820754716981134
Delta Air Lines Inc.,2019-02-24,10.324723247232471
Delta Air Lines Inc.,2019-02-25,10.731617647058824
Delta Air Lines Inc.,2019-02-26,7.357723577235772
Delta Air Lines Inc.,2019-02-27,4.043321299638989
Delta Air Lines Inc.,2019-02-28,10.251908396946565
Delta Air Lines Inc.,2019-03-01,17.51094890510949
Delta Air Lines Inc.,2019-03-02,13.498054474708171
Delta Air Lines Inc.,2019-03-03,17.57039711191336
Delta Air Lines Inc.,2019-03-04,20.33228840125392
Delta Air Lines Inc.,2019-03-05,3.2262773722627736
Delta Air Lines Inc.,2019-03-06,5.025179856115108
Delta Air Lines Inc.,2019-03-07,4.814685314685315
Delta Air Lines Inc.,2019-03-08,6.1044303797468356
Delta Air Lines Inc.,2019-03-09,7.759541984732825
Delta Air Lines Inc.,2019-03-10,12.76551724137931
Delta Air Lines Inc.,2019-03-11,5.989510489510489
Delta Air Lines Inc.,2019-03-12,1.411764705882353
Delta Air Lines Inc.,2019-03-13,7.049645390070922
Delta Air Lines Inc.,2019-03-14,13.84423676012461
Delta Air Lines Inc.,2019-03-15,16.704819277108435
Delta Air Lines Inc.,2019-03-16,2.9063829787234043
Delta Air Lines Inc.,2019-03-17,-0.35125448028673834
Delta Air Lines Inc.,2019-03-18,1.9130434782608696
Delta Air Lines Inc.,2019-03-19,-0.9717314487632509
Delta Air Lines Inc.,2019-03-20,3.8777777777777778
Delta Air Lines Inc.,2019-03-21,0.6254071661237784
Delta Air Lines Inc.,2019-03-22,2.831168831168831
Delta Air Lines Inc.,2019-03-23,1.7025862068965518
Delta Air Lines Inc.,2019-03-24,0.38267148014440433
Delta Air Lines Inc.,2019-03-25,5.523529411764706
Delta Air Lines Inc.,2019-03-26,2.207885304659498
Delta Air Lines Inc.,2019-03-27,0.6908396946564885
Delta Air Lines Inc.,2019-03-28,9.229032258064516
Delta Air Lines Inc.,2019-03-29,1.1952861952861953
Delta Air Lines Inc.,2019-03-30,2.5454545454545454
Delta Air Lines Inc.,2019-03-31,1.9269102990033222
Delta Air Lines Inc.,2019-04-01,2.332167832167832
Delta Air Lines Inc.,2019-04-02,-0.6644067796610169
Delta Air Lines Inc.,2019-04-03,0.24904214559386972
Delta Air Lines Inc.,2019-04-04,2.0
Delta Air Lines Inc.,2019-04-05,0.6061643835616438
Delta Air Lines Inc.,2019-04-06,-0.5
Delta Air Lines Inc.,2019-04-07,3.970695970695971
Delta Air Lines Inc.,2019-04-08,4.426791277258567
Delta Air Lines Inc.,2019-04-09,3.580071174377224
Delta Air Lines Inc.,2019-04-10,7.331147540983607
Delta Air Lines Inc.,2019-04-11,24.686006825938566
Delta Air Lines Inc.,2019-04-12,6.947019867549669
Delta Air Lines Inc.,2019-04-13,14.935323383084578
Delta Air Lines Inc.,2019-04-14,48.02238805970149
Delta Air Lines Inc.,2019-04-15,18.41967213114754
Delta Air Lines Inc.,2019-04-16,3.2246376811594204
Delta Air Lines Inc.,2019-04-17,4.471631205673759
Delta Air Lines Inc.,2019-04-18,4.505263157894737
Delta Air Lines Inc.,2019-04-19,56.814935064935064
Delta Air Lines Inc.,2019-04-20,19.91549295774648
Delta Air Lines Inc.,2019-04-21,0.5966666666666667
Delta Air Lines Inc.,2019-04-22,2.665492957746479
Delta Air Lines Inc.,2019-04-23,0.7655172413793103
Delta Air Lines Inc.,2019-04-24,1.5169811320754718
Delta Air Lines Inc.,2019-04-25,0.9194630872483222
Delta Air Lines Inc.,2019-04-26,15.872413793103448
Delta Air Lines Inc.,2019-04-27,5.052356020942408
Delta Air Lines Inc.,2019-04-28,2.3703703703703702
Delta Air Lines Inc.,2019-04-29,5.69811320754717
Delta Air Lines Inc.,2019-04-30,8.19927536231884
Delta Air Lines Inc.,2019-05-01,5.285140562248996
Delta Air Lines Inc.,2019-05-02,12.110344827586207
Delta Air Lines Inc.,2019-05-03,8.742372881355932
Delta Air Lines Inc.,2019-05-04,5.815
Delta Air Lines Inc.,2019-05-05,3.723333333333333
Delta Air Lines Inc.,2019-05-06,2.7708333333333335
Delta Air Lines Inc.,2019-05-07,0.6336633663366337
Delta Air Lines Inc.,2019-05-08,4.825503355704698
Delta Air Lines Inc.,2019-05-09,10.8125
Delta Air Lines Inc.,2019-05-10,7.372937293729373
Delta Air Lines Inc.,2019-05-11,4.611607142857143
Delta Air Lines Inc.,2019-05-12,4.207746478873239
Delta Air Lines Inc.,2019-05-13,9.742160278745645
Delta Air Lines Inc.,2019-05-14,1.7507987220447285
Delta Air Lines Inc.,2019-05-15,3.8095238095238093
Delta Air Lines Inc.,2019-05-16,3.9682539682539684
Delta Air Lines Inc.,2019-05-17,14.217665615141955
Delta Air Lines Inc.,2019-05-18,7.535087719298246
Delta Air Lines Inc.,2019-05-19,14.286195286195285
Delta Air Lines Inc.,2019-05-20,8.427586206896551
Delta Air Lines Inc.,2019-05-21,3.3278688524590163
Delta Air Lines Inc.,2019-05-22,1.2916666666666667
Delta Air Lines Inc.,2019-05-23,16.771626297577853
Delta Air Lines Inc.,2019-05-24,7.124183006535947
Delta Air Lines Inc.,2019-05-25,0.15104166666666666
Delta Air Lines Inc.,2019-05-26,-0.11904761904761904
Delta Air Lines Inc.,2019-05-27,10.369718309859154
Delta Air Lines Inc.,2019-05-28,13.292592592592593
Delta Air Lines Inc.,2019-05-29,22.65771812080537
Delta Air Lines Inc.,2019-05-30,12.387622149837133
Delta Air Lines Inc.,2019-05-31,3.6689419795221845
Delta Air Lines Inc.,2019-06-01,9.02608695652174
Delta Air Lines Inc.,2019-06-02,7.391608391608392
Delta Air Lines Inc.,2019-06-03,2.2516129032258063
Delta Air Lines Inc.,2019-06-04,7.0
Delta Air Lines Inc.,2019-06-05,7.908771929824561
Delta Air Lines Inc.,2019-06-06,1.5528169014084507
Delta Air Lines Inc.,2019-06-07,10.384057971014492
Delta Air Lines Inc.,2019-06-08,72.43014705882354
Delta Air Lines Inc.,2019-06-09,22.94516129032258
Delta Air Lines Inc.,2019-06-10,14.82484076433121
Delta Air Lines Inc.,2019-06-11,8.409961685823754
Delta Air Lines Inc.,2019-06-12,6.404984423676012
Delta Air Lines Inc.,2019-06-13,10.724025974025974
Delta Air Lines Inc.,2019-06-14,3.9732441471571907
Delta Air Lines Inc.,2019-06-15,3.2712550607287447
Delta Air Lines Inc.,2019-06-16,10.635761589403973
Delta Air Lines Inc.,2019-06-17,7.027972027972028
Delta Air Lines Inc.,2019-06-18,13.27936507936508
Delta Air Lines Inc.,2019-06-19,28.648026315789473
Delta Air Lines Inc.,2019-06-20,24.695945945945947
Delta Air Lines Inc.,2019-06-21,8.74164133738602
Delta Air Lines Inc.,2019-06-22,12.411016949152541
Delta Air Lines Inc.,2019-06-23,23.459016393442624
Delta Air Lines Inc.,2019-06-24,11.013559322033899
Delta Air Lines Inc.,2019-06-25,8.831746031746032
Delta Air Lines Inc.,2019-06-26,5.616666666666666
Delta Air Lines Inc.,2019-06-27,9.627388535031848
Delta Air Lines Inc.,2019-06-28,7.201219512195122
Delta Air Lines Inc.,2019-06-29,16.310606060606062
Delta Air Lines Inc.,2019-06-30,8.466666666666667
Delta Air Lines Inc.,2019-07-01,3.9766536964980546
Delta Air Lines Inc.,2019-07-02,2.89922480620155
Delta Air Lines Inc.,2019-07-03,4.099601593625498
